crop_group,crop_en,crop_bn,page,field,label_bn,text_bn
fruit,watermelon,তরমুজ,330,pest_disease,থ্রিপস," ক্ষেতে সাদা আঠালো ফাঁদ ব্যবহার করা।  পাঁচ গ্রাম পরিমাণ গুড়া সাবান প্রতি লিটার পানিতে মিশিয়ে পাতার নীচের দিকে স্প্রে করা।  বায়োনিম প্লাস (Azadiractin) প্রতি লিটার পানিতে 1 মিলি হার মিশিয়ে আক্রান্ত পাতায় স্প্রে করা।  স্থাানীয়ভাবে সুপারিশকৃত জৈব কীটনাশক (ফাইটোক্লিন, ফিজিটমাইট) ব্যবহার করা যেতে পারে  আক্রমণের হার অত্যন্ত বেশি হলে সাকসেস 2.5 এস সি (Spinosad) বা ইনটিপ্রিড 10 এস সি (Chlorfenapzr) বা imidacloprid গ্রুপ এর অনুমোদিত কীটনাশক (Confidor, Actara, Pegasus) প্রয়োগ করে তা দমন করা।"
fruit,watermelon,তরমুজ,330,pest_disease,মাকড়," আক্রান্ত ফসলে সেচ প্রয়োগ করতে হবে।  এক কেজি আধা ভাঙ্গা নিম বীজ 10 লিটার পানিতে 12 ঘন্টা ভিজিয়ে রেখে উক্ত পানি পাতার নীচের দিকে স্প্রে করা।  স্থাানীয়ভাবে সুপারিশকৃত জৈব কীটনাশক (ফাইটোক্লিন, ফিজিমাইট, বায়োমেক্স এম) ব্যবহার করা যেতে পাার  আক্রমণের হার অত্যন্ত বেশি হলে মাকড় নাশক যেমন ভার্টিমেক 1.8 ইসি অথবা ওমাটি 1.8 ইসি প্রতি লিটার পানিতে 2 মিলি হারে ভালোভাবে মিশিয়ে স্প্রে করতে হবে।"
fruit,watermelon,তরমুজ,330,pest_disease,রোগবালাই ও দমন ব্যবস্থাপনা,
fruit,watermelon,তরমুজ,330,other,এনথ্রাকনোজ, রোগমুক্ত ভাল বীজ ব্যবহার করতে হবে।  অনুমোদিত ছত্রাকনাশক অটোস্টিন/ নোইন আক্রমণের শুরুতেই প্রয়োগ করতে হবে।
fruit,watermelon,তরমুজ,330,other,ফিউজেরিয়াম উইল্ট, প্রতি লিটার পানিতে 2 গ্রাম ডায়াথেন এম 45 এবং রিডোমিল গোল্ড 7 দিন পর পর স্প্রে করে এ রোগ নিয়ন্ত্রণ করা।
fruit,phalsa,ফলসা,335,soil_climate,উৎপাদন প্রযুক্তি জলবায়ু ও মাটি,ফলসা চাষের জমি উঁচু বা মাঝারি উঁচু (পিএইচ 5.5-7.5) হওয়া উচিত যেখানে পানি জমেনা। উর্বর দোআঁশ মাটি বেশি উপযুক্ত কিন্তু এটি বাংলাদেশের যে কোন মাটিতেই জন্মাতে পারে।
fruit,phalsa,ফলসা,335,sowing_method,বংশবিস্তার,"ফলসার বংশবিস্তার বিভিন্ন পদ্ধতি দ্বারা হয় যেমন বীজ ও অঙ্গজ পদ্ধতিতে। সাধারণত প্রচলিত বংশবিস্তার বীজ দ্বারা হয়, বীজ দিয়ে বংশ বিস্তার মাতৃ গাছের গুণাগুণ অক্ষুন্ন থাকেনা তাই জাতের বিশুদ্ধতা রক্ষার্থে অঙ্গজ পদ্ধতিতে বংশ বিস্তারই উত্তম। শিকড় সৃষ্টিকারী হরমোন (আইবিএ 200 পিপিএম) দিয়ে শোধন করে কাটিং পদ্ধতিতে কলম করলে চারা উৎপাদনের সফলতার হার বৃদ্ধি পায়।"
fruit,phalsa,ফলসা,335,sowing_method,গর্ত তৈরি ও চারা রোপন,"মাঠে বর্গাকার পদ্ধতিতে 3মিটার X 3 মিটার দূরত্বে 1মিটার X 1 মিটার X 1 মিটার গর্ত তৈরি করে গর্তের মধ্যে পচা গোবর 20-30 কেজি, টিএসপি 400-500 গ্রাম, এমওপি 200-250 গ্রাম, জিপসাম 200-250 গ্রাম, বরিক এসিড 40-50 গ্রাম এবং জিংক সালফেট 20-25 গ্রাম প্রয়োগ করে গর্ত ভরাট করে দিতে হবে এবং পানি দিতে হবে। পরবর্তীতে 15 থেকে 20 দিন পর গর্তের মাটি ওলট-পালট করে নিয়ে চারা রোপণ করতে হবে ।"
fruit,phalsa,ফলসা,335,fertilizer,গাছে সার প্রয়োগ,গাছের বৃদ্ধির সাথে সাথে সার প্রয়োগের মাত্রা/পরিমাণ নির্ধারণ করতে হবে। প্রতিটি গাছের জন্য সারের পরিমাণ নিম্নরূপ: সারের নাম গাছের বয়স (বছর) 1-3 4-7 8-10 10 এর বেশী পচা গোবর (কেজি) 15-20 25-30 35-40 40-50 ইউরিয়া (গ্রাম) 250-300 350-500 550-700 750-900 টিএসপি (গ্রাম) 200-250 300-500 500-700 750-900 এমওপি (গ্রাম) 100-150 200-300 350-500 500-600 জিপসাম (গ্রাম) 50-100 150-300 350-550 600-800 ফলের ভাল আকার এবং গুণগত মান পাওয়ার জন্য দস্তা এবং আয়রন এর প্রয়োগ অনেক কার্যকর। সম্প‚র্ণ সার দুই ভাগে ভাগ করে বর্ষার আগে মার্চ-এপ্রিল মাসে একবার এবং বর্ষার পরে সেপ্টেম্বর-অক্টোবর মাসে আরও একবার প্রয়োগ করতে হবে। প্রতিবার সার দেয়ার পর প্রয়োজনে পানি সেচ দিতে হবে।
fruit,phalsa,ফলসা,335,irrigation,পানি সেচ ও নিষ্কাশন,মাটির আর্দ্রতার উপর নির্ভর করে দুইবার সেচ প্রদান করা হলে ফল ধরার পরিমাণ বেশি হয়। প্রথম বার ফুল ফোটার পর এবং দ্বিতীয়বার ফল ধরার পর সেচ দিতে হবে।
fruit,phalsa,ফলসা,335,other,প্রুনিং,ফলসা গাছে প্রতি বছর অবশ্যই প্রুনিং করতে হবে। ফল সংগ্রহের পর আগস্ট মাসে গাছের উচ্চতা 3 ফুট রেখে হার্ড প্রুনিং অর্থাৎ ডালপালা ছাঁটাই করে দিতে হবে। এতে নতুন ডালপালা তৈরী হবে যার প্রতিটি শীর্ষ থেকে মঞ্জুরীপত্র বের হবে। এতে গাছের আকৃতি ছোট থাকবে বিধায় ফল সংগ্রহ করা যেমন সহজ হবে তেমনি ফলনও বাড়বে। প্রুনিং করলে গাছের আকৃতি ছোট থাকে বিধায় ছাদ বাগানেও ব্যবহারযোগ্য। প্রুনিং না করলে গাছ 5 থেকে 7 মিটার পর্যন্ত লম্বা হতে পারে।
fruit,phalsa,ফলসা,335,pest_disease,রোগবালাই ও পোকামাকড়,"ফলসাতে প্রধানত রোগ ও পোকা-মাকড় এর আক্রমণ খুব একটা দেখা যায়না। পাতাতে ব্রাউন স্পট হল প্রধান রোগ যা জুলাই মাসে উদ্ভিদকে আক্রমণ করে এবং পাতার বয়স্কতা সৃষ্টি করে। এই রোগের বিস্তার এড়াতে, সমস্ত ঝরা পাতা সংগ্রহ করে পুড়িয়ে ফেলতে হবে। মাঝে মাঝে মিলিবাগ পোকার আক্রমণ দেখা দিতে পারে তখন কীটনাশক প্রয়োগ করতে হবে।"
fruit,phalsa,ফলসা,335,yield,ফলন,"এটি উচ্চ ফলনশীল ও নিয়মিত ফলদানকারী। কলমের চারা গাছ লাগানোর পর মাত্র 13 থেকে 15 মাসে ফল দিতে শুরু করে, কিন্তু বীজের গাছ 3-4 বছর সময় লাগে। একটি বড় গাছ বছরে গড়ে 15-20 কেজি ফলন দেয়।"
fruit,phalsa,ফলসা,335,harvest,ফল সংগ্রহ ও সংরক্ষণ,ফলসা ফল মে-জুন মাসে সংগ্রহ করা হয়। ফল এক সাথে পরিপক্ক হয় না। তাই প্রতিটি গাছ থেকে প্রতিদিন পাকা ফল সংগ্রহ করা অপরিহার্য। ফলসা ফলের সংরক্ষণকাল মাত্র 2দিন এবং বন্ধ পাত্রে (Closed) প্রায় এক বা দুই সপ্তাহ ফ্রিজে সংরক্ষণ করা যায়। তাই ফল সংগ্রহ করে অতিদ্রুত বাজারজাত করতে হবে।
fruit,custard apple,আতা,337,soil_climate,জলবায়ু ও মাটি,"ম‚লত নিরক্ষীয় অঞ্চলের ফসল হলেও আতার চাষ মৃদু জলবায়ু বিশিষ্ট অব-নিরক্ষীয় অঞ্চল পর্যন্ত বিস্তৃত। সাংবাৎসরিক উষ্ণ ও আর্দ্র জলবায়ুতে এরা চির হরিৎ কিন্তু বাংলাদেশের ন্যায় যেসব এলাকায় শীতকালীন তাপমাত্রা অপেক্ষাকৃত কম তথায় এরা পত্রমোচক। আতার জন্য অপেক্ষাকৃত শীতল ও কিঞ্চিৎ শুষ্ক পরিবেশ অধিকতর উপযোগী। নিম্ন তাপমাত্রায় এর ফল ভালভাবে পাকেনা ও শক্ত হয়ে যায়। ফুল ফুটার সময় উষ্ণ ও শ‚ষ্ক বাতাস ফল ধারণে বাধার সৃষ্টি করে। প্রায় সব ধরনের মাটিতেই আতার চাষ করা চলে, তবে মাটি বিশেষভাবে সুনিষ্কাশিত হওয়া আবশ্যক। আতা খুবই কষ্ট সহিষ্ণু গাছ এবং অনুর্বর বেলে বা কঙ্করময় মাটিতেও এর চাষ করা যায়।"
fruit,custard apple,আতা,337,sowing_method,বংশবিস্তার,যৌন ও অযৌন দুই উপায়েই আতার বংশ বিস্তারকরা সম্ভব। বাংলাদেশে সাধারণত বীজ দিয়েই এর বংশবিস্তার করা হয়। পর-পরাগায়িত বলে বীজের গাছে মাতৃ গাছের বৈশিষ্ট্য অক্ষুন্ন থাকে না। এজন্য মাতৃগাছের গুণাগুণ সম্পন্ন উৎকৃষ্ট মানের রোপণদ্রব্য উৎপাদন করতে চাইলে গুটি কলম অথবা কুড়ি সংযোজন/জোড় কলম পদ্ধতির আশ্রয় নিতে হবে। জুন-জুলাই মাসে 1 বা 2 বছরের চারা আদিজোড় হিসেবে ব্যবহার করে এর উপর তালি কলম (Patch budding) অথবা ভিনিয়ার/ফাটল কলমের মাধ্যমে সফলভাবে বংশবিস্তার করা যায়।
fruit,custard apple,আতা,337,land_preparation,জমি নির্বাচন ও তৈরি,"আংশিক ছায়াযুক্ত স্থানেও আতা লাগানো যেতে পারে। তবে ভাল ফলন পেতে হলে প‚র্ণ রৌদ্রযুক্ত স্থানে আতার চাষ করা উচিত। এর জন্য বর্ষার পানি জমে না এমন উঁচু বা মাঝারী উঁচু জমি নির্বাচন করতে হবে। বাগান আকারে আতা আবাদের জন্য সমস্ত আগাছা, মোথা ও পুরাতন গাছের গুড়ি উপড়ে ফেলতে হবে। উত্তম রূপে চাষ ও মই দিয়ে জমি তৈরি করার পর নির্দিষ্ট স্থানে চারা রোপণের জন্য গর্ত তৈরি করতে হবে।"
fruit,custard apple,আতা,337,spacing,"রোপণ পদ্ধতি, রোপণের সময় ও দূরত্ব",বাগান আকারে আতার চাষ করতে চাইলে বর্গাকার পদ্ধতি অনুসরণ করা ভাল। উঁচু নীচু পাহাড়ী এলাকায় কন্টুর রোপণ প্রণালী অবলম্বণ করা উত্তম। বর্ষার প্রারম্ভে অর্থাৎ বৈশাখ-আষাঢ় (মে- জুলাই) মাস আতার চারা রোপণের উপযুক্ত সময়। অতিরিক্ত বর্ষার চারা রোপণ না করাই ভাল। তবে বর্ষার শেষের দিকে ভাদ্র-আশ্বিন মাসেও গাছ লাগানো যেতে পারে। পানি সেচের সুব্যবস্থা থাকলে প্রায় সারা বছরই আতার চারা/কলম লাগানো চলে। বাগান আকারে আতার চাষ করার ক্ষেত্রে 6 মি. × 6 মি. দূরত্বে এক বছর বয়সী চারা/কলম রোপণ করা উচিত।
fruit,custard apple,আতা,337,other,মাদা তৈরি,"চারা/কলম রোপণের 15-20 দিন পূর্বে 1 মি. × 1 মি. × 1 মি. আকারের গর্ত তৈরি করতে হবে। প্রতি গর্তে 10-15 কেজি গোবর সার, 250 গ্রাম টিএসপি ও 250 গ্রাম এমওপি সার গর্তের মাটির সাথে ভালভাবে মিশিয়ে গর্ত ভরাট করে সেচ দিতে হবে। মাটিতে সার মিশানোর পূর্বে সম্ভব হলে গর্তের মধ্যে কিছু খড়কুটো ও কাঠের গুড়া দিয়ে পুড়িয়ে নিলে উঁইপোকা ও রোগ জীবাণুর আক্রমণ রোধ হবে।"
fruit,custard apple,আতা,337,sowing_method,চারা/কলম রোপণ ও পরিচর্যা,গর্তে সার প্রয়োগের 10-15 দিন পর গর্তের মাঝখানে ঠিক খাড়াভাবে চারা/কলম রোপণ করতে হবে । চারা রোপণের সময় মাটি নীচের দিকে ভালভাবে চাপ দিতে হয় যাতে চারাটি শক্তভাবে দাড়িয়ে থাকতে পারে। চারাটি একটি বা দুটি খুঁটির সাথে বেঁধে দিতে হবে। গরম্ন ছাগলের উপদ্রব থেকে চারাকে রক্ষার জন্য বেড়ার ব্যবস্থা করতে হবে। চারা রোপণের পর প্রয়োজনীয় সেচের ব্যবসন্থা নিতে হবে। এমতাবস্থায় আচ্ছাদন বা মালচিং দিলে খুবই ভাল হয়।
fruit,custard apple,আতা,337,intercultural,ডাল ছাঁটাইকরণ,"সাধারণভাবে আতার কলমের মধ্যে ছোট অবস্থায় ঝোপালো হওয়ার প্রবণতা লক্ষ্য করা যায়। কিন্তু চারা রোপণ করা হলে তাতে ডালপালা না হয়ে খাড়াভাবে বাড়তে থাকে। উভয় ক্ষেত্রেই ডাল ছাঁটাইয়ের প্রয়োজন রয়েছে। রোপণের পর পর্যায়ক্রমে কলমের গোড়ার দিকে 1.0-1.5 মিটার পর্যন্ত সমস্ত ডাল ছাঁটাই করতে হবে। এর ওপর থেকে চতুর্দিকে ছড়ানো 4-5টি ডাল রেখে দিতে হবে যাতে গাছটির একটি সুন্দর কাঠামো তৈরি হয়। চারাটি যাতে খাড়া না হয়ে শাখা সমৃদ্ধ হয় সে জন্য মাটি থেকে 2.0-2.5 মিটার উপরে মাথা কেটে দেয়া ভাল। ফল সংগ্রহ শেষ হলে গাছের মরা, শুকনা, রোগাক্রান্ত ও দুর্বল ডালপালা ছেটে দেয়া দরকার।"
fruit,custard apple,আতা,337,fertilizer,গাছে সার প্রয়োগ,"গাছের যথাযথ বৃদ্ধি ও কাঙ্খিত ফলনের জন্য সার প্রয়োগ করা আবশ্যক। গাছের বয়স বৃদ্ধির সাথে সাথে সারের পরিমাণও বাড়াতে হবে। বিভিন্ন বয়সের গাছের জন্য প্রয়োজনীয় সারের পরিমাণ নীচের ছকে দেয়া হলঃ সারের নাম গাছের বয়স (বছর) 1-4 5-10 11-15 15 এর উর্দ্ধে পচা গোবর (ওকেজি) 10-15 15-20 20-25 25-30 ইউরিয়া (গ্রাম) 150-300 300-450 450-600 600-750 টি এস পি (গ্রাম) 150-200 200-300 300-450 450-500 এমওপি (গ্রাম) 100-150 200-300 300-400 400-450 জিপসাম (গ্রাম) 100 200 250 300 উল্লিখিত সার সমান তিন কিস্তিতে প্রয়োগ করতে হবে। প্রথম কিস্তি ফল আহরণের পর (বৈশাখ-জ্যৈষ্ঠ মাসে), দ্বিতীয় কিস্তি বর্ষার শেষে (ভাদ্র-আশ্বিন মাসে) এবং শেষ কিস্তি শীতের শেষে (মাঘ-ফাল্গুন মাসে) প্রয়োগ করতে হবে। সারগুলো একত্রে মিশিয়ে গাছের চারদিকে (গোড়া থেকে 0.5-1.0 মিটার জায়গা ছেড়ে দিয়ে শাখা-প্রশাখা বিস্তৃত এলাকা পর্যন্ত) ছিটিয়ে দিতে হবে। এরপর সার ছিটানো জায়গার মাটি কুপিয়ে সারগুলো মাটির সাথে ভালভাবে মিশিয়ে দিতে হবে। বাড়ির আঙ্গিনা, পুকুর পাড়, রাস্তার ধার ও পাহাড়ী এলাকায় ডিবলিং পদ্ধতিতে সার প্রয়োগ করা উত্তম। মাটিতে প্রয়োজনীয় পরিমাণ রস না থাকলে সার প্রয়োগের পর অবশ্যই সেচ দিতে হবে।"
fruit,custard apple,আতা,337,irrigation,পানি সেচ ও নিষ্কাশন,আতা গাছে সেচ দেয়ার ব্যাপারে তথ্যের অভাব আছে। তবে ফল ধরার পর দু-তিনবার সেচ দিলে ফলগুলো আকারে বড় হয় ও স্বাদে ভাল হয়। তবে খেয়াল রাথতে হবে যেন বর্ষা মৌসুমে গাছের গোড়ায় পানি না জমে।
fruit,custard apple,আতা,337,intercultural,অন্যান্য পরিচর্যা,ভালো ফলন এবং পুষ্টিগুণসমৃদ্ধ ফল পেতে হলে অবশ্যই পরিচ্ছন্ন চাষাবাদ করা প্রয়োজন। এছাড়া রোগ ও ক্ষতিকর পোকামাড়ের হাত থেকে মুক্ত থাকার জন্য নিয়মিত কীটনাশক ও বালাইনাশক ব্যবহার করতে হবে। প্রয়োজনে ফলে ব্যাগিং প্রযুক্তি ব্যবহার করা যেতে পারে।
fruit,custard apple,আতা,337,harvest,ফল সংগ্রহ,শীতের প্রারম্ভে (অক্টোবর-নভেম্বর মাসে) গাছে ফুল আসে এবং ফুল ধরার 4-5 মাস পর মার্চ-এপ্রিল মাসে ফল পাকে। ফল পরিপক্ক হওয়ার সময় গাছে কোন পাতা থাকে না। আতা ফল পরিপক্ক হলে সিন্দুরী বা হলুদ রং ধারণ করে। ফল পেকে নরম হয়ে যাওয়ার পূর্বেই বোটাসহ সংগ্রহ করতে হবে। পরিপক্ক ফল সংগ্রহ করার কয়েক দিনের মধ্যেই পেকে যাবে।
fruit,black plum (jamun),জাম,340,soil_climate,জলবায়ু ও মাটি,"জামের জন্য উষ্ণ ও আর্দ্র পরিবেশ প্রয়োজন। নিরক্ষীয় ও উপ-নিরক্ষীয় উভয় এলাকাতেই এর চাষ সম্ভব। ফুল ফোটার সময় আবহাওয়া শুকনো হলে ফলন বৃদ্ধি পায়, কিন্তু ফলের বৃদ্ধি ও পরিপক্কতা লাভের জন্য আর্দ্রতা উপকারী। আর্দ্রতায় ফলের স্বাদও বৃদ্ধি পায়। সুনিষ্কাশিত গভীর পলি মাটিতে জাম সবচেয়ে ভাল জন্মে।"
fruit,black plum (jamun),জাম,340,sowing_method,বংশবিস্তার,"গ্রাফটিং এবং শাখা কলম পদ্ধতিতে চারা উৎপাদন করা হয়। গ্রাফটিং এর জন্য আদিজোড় (rootstock) ও উপজোড় (scion) একই ব্যাসের/আকারের (10-12 মি.মি.) হওয়া বাঞ্ছনীয়। বসন্তকালে যে নতুন শাখা বের হয় সেটাই উপজোড় হিসেবে উত্তম। আদিজোড় ও উপজোড় জোড়া লাগতে ছয় সপ্তাহ সময় লাগতে পারে। জুন-আগস্ট ও ফেব্রুয়ারী-মার্চ মাসে 3-4 মাস বয়স্ক উপজোড় 10-12 মাস বয়স্ক আদিজোড়ের সাথে ফাটল কলম করা উত্তম। বীজের গাছের প্রধান কান্ড খাড়া, দীর্ঘ, শক্তিশালী ও দীর্ঘজীবি হয়। বীজের গাছে ফল আসতে 7-8 বছর লেগে যায় এবং এতে জাতের বিশুদ্ধতা বজায় থাকে না।"
fruit,black plum (jamun),জাম,340,land_preparation,জমি নির্বাচন ও তৈরি,"প্রায় সব ধরনের মাটিতে জাম গাছ জন্মে, তবে গভীর, দো-আঁশ বা বেলে দো-আঁশ মাটিতে ভাল হয়।"
fruit,black plum (jamun),জাম,340,sowing_time,রোপণ পদ্ধতি ও রোপণের সময়,সমতল ভ‚মিতে বর্গাকার এবং পাহাড়ী এলাকায় কন্টুর পদ্ধতিতে চারা লাগানো যায়। জুন-আগস্ট মাস চারা রোপণের উপযুক্ত সময়। তবে সেচ ব্যবস্থা ভালো থাকলে সারা বছর চারা রোপণ করা যেতে পারে।
fruit,black plum (jamun),জাম,340,other,গর্ত তৈরি,"চারা রোপণের 15-20 দিন পূর্বে উভয় দিকে 8-10 মি. দূরত্বে 1 মি. × 1 মি. × 1 মি. আকারের গর্ত করতে হবে। গর্তের উপরের মাটির সাথে 20-25 কেজি জৈব সার, 500 গ্রাম টিএসপি, 250 গ্রাম এমওপি ও 200 গ্রাম জিপসাম সার ভালভাবে মিশিয়ে গর্ত ভরাট করে তাতে পানি দিয়ে রেখে দিতে হবে ।"
fruit,black plum (jamun),জাম,340,sowing_method,চারা/কলম রোপণ ও পরিচর্যা,"এক বছর বয়সী সুস্থ, সবল ও রোগমুক্ত চারা/কলম রোপণের জন্য নির্বাচন করতে হবে। গর্ত ভর্তির 15-20 দিন পর নির্বাচিত চারাটি সোজাভাবে গর্তের মাঝখানে লাগিয়ে চারার চারদিকে মাটি হাত দিয়ে চেপে ভালভাবে বসিয়ে দিতে হবে এবং খুঁটি দিয়ে বেঁধে দিতে হবে। প্রয়োজনমত পানি সেচ ও বেড়ার ব্যবস্থা করতে হবে।"
fruit,black plum (jamun),জাম,340,fertilizer,গাছে সার প্রয়োগ,গুণগত মানসম্পন্ন উচ্চ ফলন পেতে হ’লে সার প্রয়োগ অত্যন্ত জরুরী। গাছের বয়স বাড়ার সাথে সাথে সারের পরিমাণও বাড়াতে হবে। নিম্নের ছকে বারি জাম-1 এর বয়স ভিত্তিক সারের পরিমাণ দেয়া হল। গাছের বয়স জৈব সার (কেজি) ইউরিয়া (গ্রাম) টিএসপি (গ্রাম) এমওপি (গ্রাম) জিপসাম (গ্রাম) 1-3 বছর 20 200 200 200 50 4-6 বছর 25 400 300 300 100 7-10 বছর 30 600 500 500 200 11-15 বছর 40 800 700 700 200 15 বছরের উর্দ্ধে 40-50 1000 800 800 300 উল্লিখিত সার 2 ভাগ করে প্রথম ভাগ জ্যৈষ্ঠ-আষাঢ় মাসে এবং দ্বিতীয় ভাগ আশ্বিন মাসে দুপুরে যতটুকু জায়গায় ছায়া পড়ে ততটুকু জায়গায় প্রয়োগ করে কোদাল দ্বারা কুপিয়ে অথবা চাষ দিয়ে মাটির সাখে ভালভাবে মিশিয়ে দিতে হবে। তিন বছর বয়স পর্যন্ত ইউরিয়া ও এমওপি সার 4-6 টি ভাগে অর্থাৎ প্রতি 2-3 মাস অন্তর সমানভাবে প্রয়োগ করলে গাছের প্রাথমিক বৃদ্ধি ভালো হয়। মাটিতে রসের অভাব থাকলে সার প্রয়োগের পরপরই পানি সেচ দিতে হবে।
fruit,water chestnut,পানি ফল,342,soil_climate,উপযুক্ত জলবায়ু,পানিফল চাষের জন্য উষ্ন ও অর্দ্র জলবায়ু সবচেয়ে উত্তম। বীজের অঙ্কুরোদগমের জন্য পানির তাপমাত্র্ া 12 থেকে 15 ডিগ্রী সেলসিয়াস এবং গাছের বৃদ্ধির জন্য 25 থেকে 30 ডিগ্রী সেলসিয়াস প্রয়োজনীয় তাপমাত্রা হিসেবে বিবেচিত হয়।
fruit,water chestnut,পানি ফল,342,soil_climate,মাটি,পানিফল বৃদ্ধির জন্য পানির নিচে আবশ্যিকভাবে 15 সেন্টিমিটার কাদামাটি থাকা প্রয়োজন। পানির তলদেশে বেলে মাটি থাকলে ফলন অনেকাংশে কমে যায়। এছাড়া ভাল ফলনের জন্য পানির গভীরতা 50 সেন্টিমিটার থেকে 2.5 মিটার হওয়া বাঞ্চনীয়।
fruit,water chestnut,পানি ফল,342,sowing_time,রোপণ সময়,"পূর্বের বছরের পানিফল চাষ করা জলাভূমি থেকে ফল সংগ্রহ করে, সংগৃহিত ফল থেকে পুষ্ট বীজ বেছে নিতে হবে। ডিসেম্বরের মাঝামাঝি থেকে জানুয়ারি মাসের 2য় সপ্তাহের মধ্যে বীজতলায় বীজ ফেলতে হবে। এই সময় পানির গভীরতা 40 থেকে 60 সেন্টিমিটার থাকা প্রয়োজন। 4 থেকে 5 টি পাতাযুক্ত চারাগাছকে জুন মাস থেকে জুলাই মাসের 2য় সপ্তাহের মধ্যে মূল জমিতে রোপণ করতে হবে। চারা রোপণের সময় পানির গভীরতা 60 থেকে 100 সেন্টিমিটার হওয়া প্রয়োজন।"
fruit,water chestnut,পানি ফল,342,sowing_method,রোপণ দুরত,চারাগাছগুলি সারি থেকে সারি 1.5 মিটার এবং গাছ থেকে গাছ 1.5 মিটার দূরত্ব বজায় রেখে কাদা মাটিতে হাত বা পা এর সাহায্যে পুঁতে দিতে হবে।
fruit,water chestnut,পানি ফল,342,fertilizer,সার প্রয়োগ,"চারাগাছ লাগানোর আগে মূল জমি তৈরীর সময় খেয়াল রাখতে হবে যেন জমিতে উপযুক্ত পরিমানে জৈব পদার্থ থাকে। যদি জৈব পদার্থ কম থাকে তখন খামার জাত জৈব সার হেক্টও প্রতি 5 টন হিসেবে জমিতে প্রয়োগ করতে হবে। এছাড়াও চারাগাছ লাগানোর সময় হেক্টরপ্রতি 30-40 কেজি ইউরিয়া প্রয়োগ করতে হবে এবং গাছ লাগানোর 20 থেকে 25 দিন পর পুনরায় প্রতি হেক্টরে 20 কেজি ইউরিয়া দিতে হবে। অনুখাদ্য হিসেবে জিংক এবং বোরন ব্যবহার করলে ফলের সংখ্যা ও ফলের ওজন বৃদ্ধি পাবে। নতুন চাষের জমিতে হেক্টও প্রতি 60 কেজি ইউরিয়া, 20 থেকে 40 কেজি ফসফরাস এবং 20 থেকে 40 কেজি পটাশিয়াম ব্যবহার করতে হবে।"
fruit,water chestnut,পানি ফল,342,intercultural,পরিচর্যা,গাছের ভালো ভাবে বৃদ্ধিও জন্য চারা রোপণের পর থেকে দুই মাস পর্যন্ত নিয়মিতভাবে জলজ আগাছা তুলে ফেলতে হবে। গাছের ফলন বৃদ্ধিও জন্য ফুল আসার কিছুদিন আগে অতিরিক্ত ডালাপালা ছেঁটে ফেলা উচিত।
fruit,water chestnut,পানি ফল,342,pest_disease,রোগ ও পোকার অক্রমন এবং প্রতিকার,পানিফলে নিম্ন মাত্রায় রোগবালাই এবং পোকামাকড়ের সংক্রমণ পরিলক্ষিত হয়। পানিফল বিটল এবং ছত্রাক গাছের ক্ষতি করে থাকে। বিটলের জন্য প্রোক্লেইম এক লিটার পানিতে এক গ্রাম হারে দশ থেকে পনের দিন পর পর দুই থেকে তিন বার স্প্রে করতে হবে। ছত্রাকের কারণে পাতায় পচন দেখা দিলে অটোস্টিন এক লিটার পানিতে দুই গ্রাম হারে দশ থেকে পনের দিন পর পর দুই থেকে তিন বার স্প্রে করতে হবে।
fruit,water chestnut,পানি ফল,342,other,ফুল ও ফল আসা,আগষ্ট থেকে সেপ্টেম্বর মাসের মধ্যেই গাছে ফুল আসা শুরু হয় এবং তা চলতে থাকে প্রায় 120 দিন পর্যন্ত। ফুল আসার 30 থেকে 35 দিনের মধ্যেই ফল তোলার মতো পরিপক্ক হয়। ফুল আসা এবং ফল ধরা একই গাছে পাশাপাশি চলতে থাকে।
fruit,water chestnut,পানি ফল,342,harvest,ফসল সংগ্রহ ও ফলন,"সেপ্টেম্বর মাস থেকে ফসল তোলা শুরু হয় এবং তা চলতে থাকে ডিসেম্বর পর্যন্ত। কিছু কিছু ক্ষেত্রে ফেব্রুয়ারি পর্যন্ত ফলন পাওয়া যায়। ফল তোলার সময় ফলের আকার দেখে তা সংগ্রহ করতে হবে। ফল তোলার শুরুর দিকে 15 দিনে একবার ফল তুলতে হবে, পরে তা সপ্তাহে একবার এবং নভেম্বর মাসে প্রায় প্রত্যেক দিনই ফল তোলা যেতে পারে। হেক্টরপ্রতি 7.5 থেকে 10 টন ফলন হয়ে থাকে । তবে সঠিক পরিচর্যা পেলে তা হেক্টরপ্রতি 15 থেকে 20 টন পর্যন্ত ফলন পাওয়া যেতে পারে।"
flower,gladiolus,গ্লাডিওলাস,344,soil_climate,জলবায়ু ও মাটি,ঠাণ্ডা আবহাওয়ায় এ ফুল ভাল জন্মে। সাধারণত 15-250 সেন্টিগ্রেড তাপমাত্রা এর অংগজ বৃদ্ধি ও ফুল উৎপাদনের জন্য উপযোগী। গ্লাডিওলাস দৈনিক 8-10 ঘণ্টা আলো পছন্দ করে। তাই রৌদ্রজ্জ্বল জায়গা ও সে সাথে ঝড়ো বাতাস প্রতিহত করার ব্যবস্থা আছে এমন স্থান এ ফুল চাষের জন্য নির্বাচন করা উচিত। সুনিষ্কাশিত দোআঁশ ও বেলে দোআঁশ মাটি গ্লাডিওলাস চাষের জন্য উত্তম। মাটির pH মান 6-7 এর মধ্যে থাকা উচিত।
